Nº Voo,Equip.,Cód Origem,Cód Destino,Tempo esperado de voo
3186,A320,SBSP,SBFZ,210
3186,A320,SBSP,SBFZ,210
3186,A319,SBSP,SBFZ,210
3186,A320,SBSP,SBFZ,210
3186,A320,SBSP,SBFZ,210
3186,A320,SBSP,SBFZ,210
3186,A319,SBSP,SBFZ,210
3186,A320,SBSP,SBFZ,210
3186,A319,SBSP,SBFZ,210
3186,A320,SBSP,SBFZ,210
3186,A319,SBSP,SBFZ,210
3186,A320,SBSP,SBFZ,210
3187,A320,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A319,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A319,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A319,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A319,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A319,SBFZ,SBSP,220
3187,A319,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A319,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A319,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3187,A320,SBFZ,SBSP,220
3188,A320,SBEG,SBBE,125
3188,A320,SBEG,SBBE,125
3188,A320,SBEG,SBBE,125
3188,A321,SBEG,SBBE,125
3188,A320,SBEG,SBBE,125
3188,A321,SBEG,SBBE,125
3188,A320,SBEG,SBBE,125
3188,A321,SBEG,SBBE,125
3189,A320,SBBE,SBEG,130
3189,A321,SBBE,SBEG,130
3190,A320,SBSP,SBCF,80
3191,A320,SBCF,SBSP,80
3191,A320,SBCF,SBSP,80
3191,A320,SBCF,SBSP,75
3191,A320,SBCF,SBSP,85
3191,A320,SBCF,SBSP,80
3191,A319,SBCF,SBSP,85
3191,A320,SBCF,SBSP,85
3192,A320,SBSP,SBPS,135
3192,A320,SBSP,SBPS,120
3192,A320,SBSP,SBPS,140
3192,A319,SBSP,SBPS,140
3192,A320,SBSP,SBPS,115
3192,A319,SBSP,SBPS,140
3192,A319,SBSP,SBPS,140
3192,A320,SBSP,SBPS,140
3192,A319,SBSP,SBPS,115
3192,A320,SBSP,SBPS,140
3192,A320,SBSP,SBPS,115
3192,A320,SBSP,SBPS,140
3192,A319,SBSP,SBPS,140
3192,A320,SBSP,SBPS,140
3192,A320,SBSP,SBPS,140
3192,A320,SBSP,SBPS,120
3192,A319,SBSP,SBPS,120
3192,A320,SBSP,SBPS,120
3192,A320,SBSP,SBPS,120
3193,A320,SBCT,SBSP,70
3193,A319,SBCT,SBSP,70
3193,A320,SBCT,SBSP,70
3193,A320,SBCT,SBSP,70
3193,A320,SBCT,SBSP,70
3193,A319,SBCT,SBSP,70
3193,A320,SBCT,SBSP,70
3193,A320,SBCT,SBSP,65
3193,A319,SBCT,SBSP,70
3193,A320,SBCT,SBSP,65
3193,A319,SBCT,SBSP,65
3193,A320,SBCT,SBSP,65
3193,A319,SBCT,SBSP,65
3193,A320,SBCT,SBSP,65
3193,A319,SBCT,SBSP,65
3193,A320,SBCT,SBSP,65
3193,A320,SBCT,SBSP,65
3193,A319,SBCT,SBSP,70
3193,A320,SBCT,SBSP,65
3194,A320,SBGR,SBTE,185
3194,A320,SBGR,SBTE,190
3194,A320,SBGR,SBTE,190
3194,A319,SBGR,SBTE,190
3194,A320,SBGR,SBTE,190
3194,A320,SBGR,SBTE,190
3194,A319,SBGR,SBTE,190
3194,A320,SBGR,SBTE,185
3194,A320,SBGR,SBTE,190
3195,A320,SBTE,SBGR,200
3195,A320,SBTE,SBGR,200
3195,A319,SBTE,SBGR,200
3195,A320,SBTE,SBGR,200
3195,A320,SBTE,SBGR,195
3195,A320,SBTE,SBGR,200
3195,A320,SBTE,SBGR,200
3195,A319,SBTE,SBGR,200
3195,A320,SBTE,SBGR,200
3196,A320,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3196,A320,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3196,A320,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3196,A320,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3196,A320,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3196,A320,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3196,A320,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3196,A320,SBGR,SBTE,190
3196,A319,SBGR,SBTE,190
3197,A320,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3197,A320,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3197,A320,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3197,A320,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3197,A320,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3197,A320,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3197,A320,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3197,A320,SBTE,SBGR,195
3197,A319,SBTE,SBGR,195
3198,A321,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A319,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A319,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A319,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A320,SBGR,SBMO,175
3198,A321,SBGR,SBMO,175
3198,A319,SBGR,SBMO,175
3199,A321,SBMO,SBGR,180
3199,A320,SBMO,SBGR,180
3199,A320,SBMO,SBGR,180
3199,A321,SBMO,SBGR,180
3199,A320,SBMO,SBGR,180
